ticker,company_name,sector,year,snapshot_timestamp,snapshot_url,source_url,http_status,page_text_clean,text_char_len,text_sha1,similarity_to_prior,changed_from_prior,coverage_status,theme_categories,analyst_notes
BAC,Bank of America,Financials,2023,20230701053749.0,https://web.archive.org/web/20230701053749id_/https://www.bankofamerica.com/,bankofamerica.com,200.0,"Do more with the Mobile Banking app - Set customizable alerts - Snap a photo to deposit a check, and get instant confirmation - Use your fingerprint or Face ID for quicker access on the go Skip to main contentBank of America - Banking, Credit Cards, Home Loans & Auto Loans Do more with the Mobile Banking app Get the mobile and online banking app Continue to log in Learn More about the appGet the Mobile Banking app Our mobile app isn't available for all devices Get the mobile banking app We've sent you a download link We couldn't send the link Financial guidance for every stage of life. Your news and information Secure, convenient banking with our Mobile app - Set customizable alerts - Snap a photo to deposit a check, and get instant confirmation - Use your fingerprint or Face ID for quicker access on the go Your activities are protected by industry-leading security features By providing your mobile number you are consenting to receive a text message. Text message fees may apply from your carrier. Text messages may be transmitted automatically. Apple, the Apple logo, iPhone, iPad, Apple Watch and Touch ID are trademarks of Apple Inc., registered in the U.S. and other countries. App Store is a service mark of Apple Inc. Apple, the Apple logo, iPhone, iPad, Apple Watch and Touch ID are trademarks of Apple Inc., registered in the U.S. and other countries. App Store is a service mark of Apple Inc. By providing your mobile number you are consenting to receive a text message. Text message fees may apply from your carrier. Text messages may be transmitted automatically. Android is a trademark of Google Inc. Samsung is a registered trademark of Samsung Electronics Co., Ltd. If you don't see an app for your device, you may still be able to access our mobile website by typing bankofamerica.com in your mobile web browser. Learn more about mobile banking options and supported devicesBefore you leave our site, we want you to know your app store has its own privacy practices and level of security which may be different from ours, so please review their polices. Better Money HabitsÂ® is here to help with your decisions along the way. Explore more topics and build your financial know‑how. Visit Better Money Habits® Visit Better Money Habits®",2264,ac49556ee78c2104bcbce282582310d24f08ca15,0.9836,False,ok,"{""innovation_technology"": 1.0, ""customer_focus"": 0.5}",There is a slight increase in emphasis on customer-focused features of the mobile app.
BAC,Bank of America,Financials,2024,20240701091350.0,https://web.archive.org/web/20240701091350id_/https://www.bankofamerica.com/,bankofamerica.com,200.0,"Do more with the Mobile Banking app - Set customizable alerts - Snap a photo to deposit a check, and get instant confirmation - Use your fingerprint or Face ID for quicker access on the go Skip to main contentBank of America - Banking, Credit Cards, Home Loans & Auto Loans Do more with the Mobile Banking app Get the mobile and online banking app Continue to log in Learn More about the appGet the Mobile Banking app Our mobile app isn't available for all devices Get the mobile banking app We've sent you a download link We couldn't send the link Your financial goals matter - Set customizable alerts - Snap a photo to deposit a check, and get instant confirmation - Use your fingerprint or Face ID for quicker access on the go Your activities are protected by industry-leading security features By providing your mobile number you are consenting to receive a text message. Text message fees may apply from your carrier. Text messages may be transmitted automatically. Apple, the Apple logo, iPhone, iPad, Apple Watch and Touch ID are trademarks of Apple Inc., registered in the U.S. and other countries. App Store is a service mark of Apple Inc. Apple, the Apple logo, iPhone, iPad, Apple Watch and Touch ID are trademarks of Apple Inc., registered in the U.S. and other countries. App Store is a service mark of Apple Inc. By providing your mobile number you are consenting to receive a text message. Text message fees may apply from your carrier. Text messages may be transmitted automatically. Android is a trademark of Google Inc. Samsung is a registered trademark of Samsung Electronics Co., Ltd. If you don't see an app for your device, you may still be able to access our mobile website by typing bankofamerica.com in your mobile web browser. Learn more about mobile banking options and supported devicesBefore you leave our site, we want you to know your app store has its own privacy practices and level of security which may be different from ours, so please review their polices. We can help you achieve them through Better Money Habits® financial education and programs that make communities stronger. Explore more topics and build your financial know‑how. Visit Better Money Habits® Visit Better Money Habits®",2225,4aa3054774646204555cce52032cf4916068eec6,0.3823,True,ok,"{""innovation_technology"": 0.5, ""customer_focus"": 0.5, ""sustainability_environment"": 0.1}","The current text places a stronger emphasis on financial goals and education through Better Money Habits, while the prior text included a broader mention of financial guidance."
BLK,BlackRock,Financials,2016,20160630111905.0,https://web.archive.org/web/20160630111905id_/http://www.blackrock.com:80/corporate/,blackrock.com/corporate,200.0,"- Political & market fallout of Brexit Views from our experts Leading in the New World of Investing BlackRock continues to evolve to meet the changing needs of investors, achieving record earnings and assets under management. - Political & market fallout of Brexit Views from our experts BlackRock continues to evolve to meet the changing needs of investors, achieving record earnings and assets under management.",413,da9ea27aa4182e66d1326cc60732a06074a8c3d0,,,ok,"{""financial_growth_shareholder"": 1.0}",First observed year; no prior-year text to compare against.
BLK,BlackRock,Financials,2017,20170706171308.0,https://web.archive.org/web/20170706171308id_/https://www.blackrock.com/corporate,blackrock.com/corporate,200.0,"* Based on $5.1 trillion in AUM as of 12/31/16 Who we are BlackRock is trusted to manage more money than any other investment manager in the world.* Read moreOUR COMPANY BlackRock is trusted to manage more money than any other investment manager in the world.* Read moreAdvocating for public policies that we believe are in our investors' long-term best interests Ensuring long-term sustainability for the firm, client investments and the communities where we work Careers that are exciting, rewarding and full of possibilities in a collaborative culture",554,3d8cabf4c7d466b4c3ac3397da1257c85a6a6fac,0.0083,True,ok,"{""customer_focus"": 0.5, ""sustainability_environment"": 0.5, ""people_talent"": 0.5}",There is a new emphasis on sustainability and community impact compared to the previous year.
BLK,BlackRock,Financials,2018,20180628154611.0,https://web.archive.org/web/20180628154611id_/https://www.blackrock.com/corporate,blackrock.com/corporate,200.0,"INVESTMENT INSIGHTS Our thought leadership in investing, risk management, portfolio construction and trading solutions FEATURED PARTNER Connecting grass roots entrepreneurs globally with the capital needed to start making local change Choose your location to access the right products, insights and tools for you. - Americas - Asia Pacific - Europe - Middle East & Africa Careers that are exciting, rewarding and full of possibilities in a collaborative culture Advocating for public policies that we believe are in our investors' long-term best interests Ensuring long-term sustainability for the firm, client investments and the communities where we work",656,af5dd43f8d2c26425602311544f6d2f7127a2962,0.0165,True,ok,"{""community_social_impact"": 0.5, ""sustainability_environment"": 0.5, ""people_talent"": 0.5}","There is a new emphasis on connecting grassroots entrepreneurs globally, highlighting community impact."
BLK,BlackRock,Financials,2019,20190624103056.0,https://web.archive.org/web/20190624103056id_/https://www.blackrock.com/corporate,blackrock.com/corporate,200.0,"this possible challenge businesses to reach higher standards. A strong purpose helps drive growth. Larry Fink, our founder and CEO, explains in his letter to CEOs how profit and purpose are inextricable from each other. Read moreBy encouraging companies to engage shareholders, our Investment Stewardship team thinks beyond proxy voting to strengthen relationships and deliver long-term value. We advocate for companies to have purpose in order to protect your financial well-being. See howSince our founding, we’ve prioritized risk management to better protect our clients. From bringing alpha and index strategies under one roof, to making our proprietary technology available to our competitors, we continue to drive change to help investors achieve their goals. technology to think beyond what’s possible. We’ve been using Aladdin, our end-to-end investment platform, to provide ourselves and institutional money managers with better risk management for decades. More recently, we’ve brought Aladdin, the foundation of BlackRock, closer to individual investors through Aladdin Wealth. Discover moreFrom offering the next generation of investors an opportunity to micro-invest through Acorns, to opening access to alternative investments through iCapital, we’re lowering the barriers to investing with our strategic technology partnerships. Learn moreThrough artificial intelligence and associated disciplines, the BlackRock Lab for Artificial Intelligence seeks to accelerate innovation and technology to improve outcomes and drive progress in the world of investing. investment solutions for every need. Our broad range of iShares ETFs provide an efficient way to gain exposure to global markets and a full spectrum of asset classes, making investing accessible for more and more people. Visit iSharesTarget Date Funds make investing for retirement easy by removing the complexity and managing your risk as your retirement date nears. With sustainable investing, financial goals can be achieved without compromising personal values. From avoiding exposure to companies in controversial sectors to supporting those whose offerings target social or environmental impact, investors are given the power of choice. Learn moreAlternative investments can help you generate yield in low-return environments where it’s exceedingly difficult to do so. From commodities-based investments to real estate and infrastructure, we provide options that can lead toward enhanced returns. simplify a complex world. Every year, we ask people how they think and feel about their financial health. This year, we went deeper than ever to understand the connection between wealth and well-being through our annual Investor Pulse Survey. See howThe BlackRock Investment Institute harnesses the power of collective intelligence across the firm to develop investment views and identify key market trends to help influence better investment decisions. Discover moreFor nearly a decade, our Systematic Active Equity team has been analyzing big data using machine learning and human intelligence to generate investment insights never before thought possible. chart a path to financial health. We actively partner with innovative nonprofit organizations to promote access to better jobs through skills training and job-placement programs. Capitalizing on high-potential sectors such as tech, we’re connecting underserved communities with high-potential careers with partners such as Laboratoria. See how41% of Americans can’t come up with $400 in a time of need.* We partner with nonprofit organizations such as Compass Working Capital to help low-income workers build savings and financial capabilities as a pathway out of poverty. Discover more*Source: Federal Reserve, May 2018: Economic Well-Being of U.S. Households Every day, our employees live their purpose by invoking their personal passions and leveraging their skills. From aiding humanitarian efforts through crowd-mapping to mentoring underserved students, our employees and teams are dedicated to impacting communities around the globe. Discover more Terms & Conditions Terms & Conditions Privacy Policy Privacy Policy Business Continuity Business Continuity FINRA BrokerCheck FINRA BrokerCheck UK Corporate Tax Strategy UK Corporate Tax Strategy UK Gender Pay Reporting UK Gender Pay Reporting Best Ex & Order Placement Policy Best Ex & Order Placement Policy Rule 606 Disclosure Rule 606 Disclosure © 2019 BlackRock, Inc. All rights reserved.",4482,7ed632f549f46cd19b5571f234eed38adae3a186,0.0078,True,ok,"{""innovation_technology"": 0.8, ""financial_growth_shareholder"": 0.7, ""customer_focus"": 0.6, ""community_social_impact"": 0.6, ""integrity_ethics"": 0.5, ""people_talent"": 0.5, ""sustainability_environment"": 0.5, ""diversity_inclusion"": 0.4}","There is a notable increase in emphasis on innovation and technology, particularly through the mention of artificial intelligence and strategic technology partnerships."
BLK,BlackRock,Financials,2020,20200701183818.0,https://web.archive.org/web/20200701183818id_/https://www.blackrock.com/corporate,blackrock.com/corporate,200.0,"INSIGHTS & VIEWS INVESTMENT INSIGHTS Our thought leadership in investing, risk management, portfolio construction and trading solutions. BLACKROCK SUSTAINABILITY In a constantly evolving world, no right answer stays right for long. That’s why we keep asking questions. At our first annual BlackRock Global Summit on June 23-24, 2020, we convened over 3,000 clients and thought leaders for a virtual discussion around the big question: can sustainability accelerate recovery? Read our latest research on sustainability Read our latest research on sustainability Our response to COVID-19 During this unprecedented crisis, our conviction in our purpose – to help more and more people experience financial well-being – is stronger than ever. BlackRock has taken action to continue delivering for our clients, stay connected with our shareholders, support employee well-being, and provide relief for the communities in which we operate. Learn more Learn more BlackRock offers a range of solutions for institutions, financial professionals and individuals from all walks of life. From shop assistants in your local stores to national organizations and non-profits, BlackRock has helped people take control of their financial security for more than 30 years. Corporate sustainability We put an unwavering focus on long-term sustainability and ensure it's embedded across our entire business. Investment stewardship We engage with companies to inform our voting and promote sound corporate governance that is consistent with sustainable, long-term value creation.",1555,b13a900b55091d56ecbc6366092852271d183e22,0.0109,True,ok,"{""sustainability_environment"": 0.6, ""community_social_impact"": 0.5, ""customer_focus"": 0.4, ""people_talent"": 0.4, ""integrity_ethics"": 0.3}",There is a notable increase in emphasis on sustainability and community impact compared to the prior year.
BLK,BlackRock,Financials,2021,20210629091242.0,https://web.archive.org/web/20210629091242id_/https://www.blackrock.com/corporate,blackrock.com/corporate,200.0,"INSIGHTS & VIEWS INVESTMENT INSIGHTS Our thought leadership in investing, risk management, portfolio construction and trading solutions. BlackRock’s high-performance culture is what enables us to stay ahead of clients’ needs. It challenges us to be forward-thinkers, problem solvers and innovators. A high-performance culture also requires diversity, empathy, equity, respect and inclusion. More articles loaded. Use Shift+Tab keys to browse. Larry Fink: I really believe the transformation of leadership, the transformation of businesses is about more and more leaders in their focusing on things about their stakeholders. They're connecting with their employees deeper and broader, they’re connecting with the client broader and they're certainly trying to be more connected to their society. So much of that is in this letter it is about moving forward on better disclosure, more complete disclosure, especially in that zero climate change. And investing is something that is a powerful economic result. As we move towards a more sustainable world it's going to create great jobs, is going to create a you know a great environment, and so we should not be afraid of it we should all be embracing it and finding ways that we could you know be a part of that and I think this is one of the big messages in the 2021 letter. Larry Fink, BlackRock’s Chairman and CEO, discusses how the energy transition, including the widespread adoption of net zero, will fundamentally reshape the global economy. About BlackRock Our purpose is to help more and more people experience financial well-being. Together with our clients, we’re contributing to a more equitable and resilient world – today and for generations to come. Corporate sustainability We put an unwavering focus on long-term sustainability and ensure it's embedded across our entire business. Investment stewardship We engage with companies to inform our voting and promote sound corporate governance that is consistent with sustainable, long-term value creation.",2016,b1b9b17abb68c2f65a1fd15801719bb510cd7e64,0.0958,True,ok,"{""sustainability_environment"": 0.7, ""innovation_technology"": 0.5, ""people_talent"": 0.5, ""diversity_inclusion"": 0.5, ""customer_focus"": 0.4, ""community_social_impact"": 0.4, ""integrity_ethics"": 0.3}",There is a notable increase in emphasis on innovation and diversity in the current year compared to the prior year.
BLK,BlackRock,Financials,2022,20220629093004.0,https://web.archive.org/web/20220629093004id_/https://www.blackrock.com/corporate,blackrock.com/corporate,200.0,"INSIGHTS & VIEWS INVESTMENT INSIGHTS Our thought leadership in investing, risk management, portfolio construction and trading solutions. INSIGHTS & VIEWS INVESTMENT INSIGHTS Our thought leadership in investing, risk management, portfolio construction and trading solutions. BlackRock is further expanding the opportunity for certain institutional clients to participate in voting decisions following the successful launch of the BlackRock Voting Choice initiative at the start of 2022. The expansion of the program reflects our commitment to providing clients with the industry’s broadest range of solutions that help them meet their investment objectives, our continued investment in technology, and our ambition to democratize participation in financial markets. More articles loaded. Use Shift+Tab keys to browse. More articles loaded. Use Shift+Tab keys to browse. BlackRock How can we help more people benefit from investing? And how can we bring the voices of individual shareholders to the companies they invest in? How can we transition to a net-zero economy? BlackRock is investing for the future so we can better serve our clients, inspire our employees, and support our communities. This is how we remain true to our purpose of helping more and more people experience financial well-being. BlackRock BlackRock is one of the world’s leading providers of investment, advisory and risk management solutions. We are a fiduciary to our clients. We’re investing for the future on behalf of our clients, inspiring our employees, and supporting our local communities. Watch the video to learn more. Corporate sustainability We put an unwavering focus on long-term sustainability and ensure it's embedded across our entire business. Investment stewardship We engage with companies to inform our voting and promote sound corporate governance that is consistent with sustainable, long-term value creation. Explore more About Us Newsroom Insights - INSIGHTS & VIEWS Investor Relations Corporate sustainability As a global investment manager and fiduciary to our clients, our purpose at BlackRock is to help everyone experience financial well-being. Since 1999, we've been a leading provider of financial technology, and our clients turn to us for the solutions they need when planning for their most important goals. © 2022 BlackRock, Inc. All rights reserved. This material is intended for information purposes only, and does not constitute investment advice, a recommendation or an offer or solicitation to purchase or sell any securities, funds or strategies to any person in any jurisdiction in which an offer, solicitation, purchase or sale would be unlawful under the securities laws of such jurisdiction. The opinions expressed are subject to change without notice. Reliance upon information in this material is at the sole discretion of the reader. Investing involves risks. In the UK and inside the EEA: Until 31 December 2020, issued by BlackRock Investment Management (UK) Limited, authorised and regulated by the Financial Conduct Authority. Registered office: 12 Throgmorton Avenue, London, EC2N 2DL. Tel: + 44 (0)20 7743 3000. Registered in England and Wales No. 02020394. For your protection telephone calls are usually recorded. Please refer to the Financial Conduct Authority website for a list of authorised activities conducted by BlackRock. From 1 January 2021, in the event the United Kingdom and the European Union do not enter into an arrangement which permits United Kingdom firms to offer and provide financial services into the European Economic Area, the issuer of this material is: BlackRock Investment Management (UK) Limited for all outside of the European Economic Area; and (ii) BlackRock (Netherlands) B.V. for in the European Economic Area, BlackRock (Netherlands) B.V. is authorised and regulated by the Netherlands Authority for the Financial Markets. Registered office Amstelplein 1, 1096 HA, Amsterdam, Tel: 020 – 549 5200, Tel: 31-20-549-5200. Trade Register No. 17068311 For your protection telephone calls are usually recorded. In Switzerland: This document is marketing material. Issued by BlackRock Investment Management (UK) Limited, authorised and regulated by the Financial Conduct Authority. Registered office: 12 Throgmorton Avenue, London, EC2N 2DL. Tel: + 44 (0)20 7743 3000. Registered in England and Wales No. 02020394. For your protection telephone calls are usually recorded. In the U.S. and Canada, this material is intended for public distribution. In Latin America: No securities regulator has confirmed the accuracy of any information contained herein. The provision of investment management and investment advisory services is a regulated activity in Mexico thus is subject to strict rules. For more information on the Investment Advisory Services offered by BlackRock Mexico please refer to the Investment Services Guide available at www.blackrock.com/mx In Singapore, this is issued by BlackRock (Singapore) Limited (Co. registration no. 200010143N). This advertisement or publication has not been reviewed by the Monetary Authority of Singapore. In Hong Kong, this material is issued by BlackRock Asset Management North Asia Limited and has not been reviewed by the Securities and Futures Commission of Hong Kong. In South Korea, this is issued by BlackRock Investment Management (Korea) Limited. For information or educational purposes only, not for reuse, redistribution, or any commercial activity, and does not constitute investment advice or an offer or solicitation to purchase or sells in any securities or any investment strategies. In Taiwan, independently operated by BlackRock Investment Management (Taiwan) Limited. Address: 28F., No. 100, Songren Rd., Xinyi Dist., Taipei City 110, Taiwan. Tel: (02)23261600. In Australia, issued by BlackRock Investment Management (Australia) Limited ABN 13 006 165 975 AFSL 230 523 (BIMAL). The material provides general information only and does not take into account your individual objectives, financial situation, needs or circumstances. In China, this material is provided for informational or educational purposes in People’s Republic of China (""PRC"", for such purposes, excluding Hong Kong, Macau and Taiwan) only and does not constitute a solicitation of any securities or BlackRock funds. This material is provided for informational or educational purposes in People’s Republic of China (""PRC"", for such purposes, excluding Hong Kong, Macau and Taiwan) only and does not constitute a solicitation of any securities or BlackRock funds or any financial services in any jurisdiction in which such solicitation is unlawful or to any person to whom it is unlawful. ©2022 BlackRock, Inc. All Rights Reserved. BLACKROCK is a trademark of BlackRock, Inc., or its subsidiaries in the United States and elsewhere. All other trademarks are those of their respective owners. MKTGH0622U/M-2244225",6901,bdfe740867f3decd35abba0a12facc1094a357b4,0.0413,True,ok,"{""innovation_technology"": 0.5, ""customer_focus"": 0.5, ""integrity_ethics"": 0.5, ""sustainability_environment"": 0.5, ""community_social_impact"": 0.5}",The current text shows a reduced emphasis on high-performance culture and leadership transformation compared to the prior year.
BLK,BlackRock,Financials,2023,20230628091842.0,https://web.archive.org/web/20230628091842id_/https://www.blackrock.com/corporate,blackrock.com/corporate,200.0,"INVESTMENT INSIGHTS Our thought leadership in investing, risk management, portfolio construction and trading solutions. BLACKROCK SUSTAINABILITY MARKET INSIGHTS The new regime of higher macroeconomic and market volatility is playing out and the banking tumult on both sides of the Atlantic has made it crystal clear how important it is to stay nimble and update investment views in real time. We prefer inflation-linked bonds and very short-term government paper for income. More articles loaded. Use Shift+Tab keys to browse. BlackRock How can we help more people benefit from investing? And how can we bring the voices of individual shareholders to the companies they invest in? How can we transition to a net-zero economy? BlackRock is investing for the future so we can better serve our clients, inspire our employees, and support our communities. This is how we remain true to our purpose of helping more and more people experience financial well-being. BlackRock BlackRock is one of the world’s leading providers of investment, advisory and risk management solutions. We are a fiduciary to our clients. We’re investing for the future on behalf of our clients, inspiring our employees, and supporting our local communities. Watch the video to learn more. Corporate sustainability We focus on the long-term sustainability of BlackRock so we can continue to deliver value to our clients, shareholders, employees, and communities. Investment stewardship We engage with companies to inform our voting and promote sound corporate governance that is consistent with long-term financial value creation.",1600,1eb8dcb072868ad38264bbf2052d05ecf8692420,0.2649,True,ok,"{""sustainability_environment"": 0.6, ""customer_focus"": 0.5, ""integrity_ethics"": 0.4, ""community_social_impact"": 0.4, ""people_talent"": 0.3}",There is a stronger emphasis on sustainability and community support in the current year compared to the prior year.
BLK,BlackRock,Financials,2024,20240422222428.0,https://web.archive.org/web/20240422222428id_/https://www.blackrock.com/corporate,blackrock.com/corporate,200.0,"BLACKROCK INVESTMENT INSTITUTE Mega forces: An investment opportunity Mega forces are big, structural changes that affect investing now - and far in the future. This creates major opportunities - and risks - for investors. BLACKROCK SUSTAINABILITY In Larry Fink’s letter to investors, he talks about how we can “rethink retirement” and why he believes the capital markets can help meet the needs of tomorrow’s retirees. More articles loaded. Use Shift+Tab keys to browse. More articles loaded. Use Shift+Tab keys to browse. BlackRock How can we help more people benefit from investing? And how can we bring the voices of individual shareholders to the companies they invest in? How can we transition to a net-zero economy? BlackRock is investing for the future so we can better serve our clients, inspire our employees, and support our communities. This is how we remain true to our purpose of helping more and more people experience financial well-being. BlackRock BlackRock is one of the world’s leading providers of investment, advisory and risk management solutions. We are a fiduciary to our clients. We’re investing for the future on behalf of our clients, inspiring our employees, and supporting our local communities. Watch the video to learn more. Corporate sustainability We focus on the long-term sustainability of BlackRock so we can continue to deliver value to our clients, shareholders, employees, and communities. Investment stewardship We engage with companies to inform our voting and promote sound corporate governance that is consistent with long-term financial value creation.",1597,dd04fad9ddf368cb280d49d53d45149ec344055f,0.7113,True,ok,"{""sustainability_environment"": 0.7, ""customer_focus"": 0.5, ""integrity_ethics"": 0.5, ""people_talent"": 0.5, ""community_social_impact"": 0.5, ""financial_growth_shareholder"": 0.5}",The current year text maintains a similar focus but emphasizes sustainability and community support more prominently.
BMY,Bristol-Myers Squibb,Healthcare,2016,,,bms.com/about-us/our-company.html,,,0,,,,no_snapshot_in_year,,
BMY,Bristol-Myers Squibb,Healthcare,2017,20170705154920.0,https://web.archive.org/web/20170705154920id_/https://www.bms.com/about-us/our-company.html,bms.com/about-us/our-company.html,200.0,"Our Company ach day, our employees around the world work together for patients – it drives everything we do. We work every day to deliver innovative medicines for patients with serious and life-threatening diseases. Bristol-Myers Squibb is a differentiated company, led by our unique BioPharma strategy that leverages the reach and resources of a major pharma company paired with the entrepreneurial spirit and agility of a biotech firm. Our medicines are helping millions of patients around the world in disease areas such as oncology, cardiovascular, immunoscience and fibrosis. Through our R&D organization, we have built a sustainable pipeline of potential therapies and partner with external innovation to broaden and accelerate our work. We work sustainably, responsibly and seek to give back. Through the Bristol-Myers Squibb Foundation, we promote health equity and strive to improve health outcomes of populations disproportionately affected by serious diseases and conditions, giving new hope to some of the world’s most vulnerable people. Our Mission Leadership Governance Principles Locations Doing Business with Us Achievements",1140,217041b587d773dfee727f8814eef1ea673f9d7b,,,ok,"{""innovation_technology"": 0.7, ""sustainability_environment"": 0.6, ""customer_focus"": 0.5, ""diversity_inclusion"": 0.5, ""community_social_impact"": 0.5, ""integrity_ethics"": 0.4, ""people_talent"": 0.3}",First observed year; no prior-year text to compare against.
BMY,Bristol-Myers Squibb,Healthcare,2018,20180706065943.0,https://web.archive.org/web/20180706065943id_/https://www.bms.com/about-us/our-company.html,bms.com/about-us/our-company.html,200.0,"Our Company ach day, our employees around the world work together for patients – it drives everything we do. We work every day to deliver innovative medicines for patients with serious and life-threatening diseases. Bristol-Myers Squibb is a differentiated company, led by our unique BioPharma strategy that leverages the reach and resources of a major pharma company paired with the entrepreneurial spirit and agility of a biotech firm. Our medicines are helping millions of patients around the world in disease areas such as oncology, cardiovascular, immunoscience and fibrosis. Through our R&D organization, we have built a sustainable pipeline of potential therapies and partner with external innovation to broaden and accelerate our work. We work sustainably, responsibly and seek to give back. Through the Bristol-Myers Squibb Foundation, we promote health equity and strive to improve health outcomes of populations disproportionately affected by serious diseases and conditions, giving new hope to some of the world’s most vulnerable people. Our Mission and Commitment Leadership Governance Principles Locations Doing Business with Us Achievements",1155,f9af72ef16e5e3cf46d0d295ee61fa9aed0a52f5,0.9255,True,ok,"{""innovation_technology"": 0.8, ""community_social_impact"": 0.7, ""customer_focus"": 0.6, ""sustainability_environment"": 0.5}",The current text places a stronger emphasis on community social impact compared to the prior year.
BMY,Bristol-Myers Squibb,Healthcare,2019,20190715215328.0,https://web.archive.org/web/20190715215328id_/https://www.bms.com/about-us/our-company.html,bms.com/about-us/our-company.html,200.0,"Our Company ach day, our employees around the world work together for patients – it drives everything we do. We work every day to deliver innovative medicines for patients with serious and life-threatening diseases. Bristol-Myers Squibb is a differentiated company, led by our unique BioPharma strategy that leverages the reach and resources of a major pharma company paired with the entrepreneurial spirit and agility of a biotech firm. Our medicines are helping millions of patients around the world in disease areas such as oncology, cardiovascular, immunoscience and fibrosis. Through our R&D organization, we have built a sustainable pipeline of potential therapies and partner with external innovation to broaden and accelerate our work. We work sustainably, responsibly and seek to give back. Through the Bristol-Myers Squibb Foundation, we promote health equity and strive to improve health outcomes of populations disproportionately affected by serious diseases and conditions, giving new hope to some of the world’s most vulnerable people. Our Mission and Commitment Leadership Governance Principles Locations Doing Business with Us Achievements",1155,f9af72ef16e5e3cf46d0d295ee61fa9aed0a52f5,1.0,False,ok,"{""innovation_technology"": 0.8, ""community_social_impact"": 0.7, ""customer_focus"": 0.6, ""sustainability_environment"": 0.5}",No substantive change in stated-values text from the prior year.
BMY,Bristol-Myers Squibb,Healthcare,2020,20200625233011.0,https://web.archive.org/web/20200625233011id_/https://www.bms.com/about-us/our-company.html,bms.com/about-us/our-company.html,200.0,"Our Company Bristol Myers Squibb is a global biopharmaceutical company whose mission is to discover, develop and deliver innovative medicines that help patients prevail over serious diseases. t Bristol Myers Squibb, we believe in the power of science to address some of the most challenging diseases of our time. Our focus on these unmet needs comes during a remarkable time, when unprecedented scientific breakthroughs are advancing the treatment of disease as never before in human history. We work every day to transform patients’ lives through science. Each day, our employees around the world work together for patients – they are at the center of everything we do. They inspire us. They are the reason we come to work each day. We combine the agility of a biotech with the reach and resources of an established pharmaceutical company to create a global leading biopharma company powered by talented individuals who drive scientific innovation. We are proud of the advancements we have made in oncology, hematology, immunology and cardiovascular disease, and we are dedicated to helping patients prevail over serious diseases through our diverse and promising pipelines and new scientific platforms. As global citizens, we work sustainably and responsibly to create a positive impact in the communities where we live and work. We conduct our global business with the utmost integrity and transparency. We support programs, initiatives and organizations that help improve health, expand research opportunities, promote and expand STEM education and deliver basic human services to our communities. We know that our responsibility goes beyond medicine. We promote health equity globally and strive to increase access to life-saving medicines for populations disproportionately affected by serious diseases and conditions. We achieve this in part through the Bristol Myers Squibb Foundation, which supports community-based programs that promote cancer awareness, screening, care and support among high-risk populations. Our Mission and Commitment Bristol Myers Squibb is a global BioPharma company firmly focused on its mission to discover, develop and deliver innovative medicines to patients with serious diseases. Leadership Governance Principles Locations Find out more about specific Bristol Myers Squibb facilities in North America, Europe, Asia, Latin America. Doing Business with Us Achievements",2405,ebc5b00bb4e02c17e8d2115adad7dabfaa6e0877,0.0646,True,ok,"{""innovation_technology"": 0.8, ""integrity_ethics"": 0.7, ""people_talent"": 0.7, ""customer_focus"": 0.6, ""diversity_inclusion"": 0.6, ""community_social_impact"": 0.6, ""sustainability_environment"": 0.5}",There is a stronger emphasis on integrity and transparency in the current year text.
BMY,Bristol-Myers Squibb,Healthcare,2021,20210711173814.0,https://web.archive.org/web/20210711173814id_/https://www.bms.com/about-us/our-company.html,bms.com/about-us/our-company.html,200.0,"Our Company Bristol Myers Squibb is a global biopharmaceutical company whose mission is to discover, develop and deliver innovative medicines that help patients prevail over serious diseases. t Bristol Myers Squibb, we believe in the power of science to address some of the most challenging diseases of our time. Our focus on these unmet needs comes during a remarkable time, when unprecedented scientific breakthroughs are advancing the treatment of disease as never before in human history. We work every day to transform patients’ lives through science. Each day, our employees around the world work together for patients – they are at the center of everything we do. They inspire us. They are the reason we come to work each day. We combine the agility of a biotech with the reach and resources of an established pharmaceutical company to create a global leading biopharma company powered by talented individuals who drive scientific innovation. We are proud of the advancements we have made in oncology, hematology, immunology and cardiovascular disease, and we are dedicated to helping patients prevail over serious diseases through our diverse and promising pipelines and new scientific platforms. As global citizens, we work sustainably and responsibly to create a positive impact in the communities where we live and work. We conduct our global business with the utmost integrity and transparency. We support programs, initiatives and organizations that help improve health, expand research opportunities, promote and expand STEM education and deliver basic human services to our communities. We know that our responsibility goes beyond medicine. We promote health equity globally and strive to increase access to life-saving medicines for populations disproportionately affected by serious diseases and conditions. We achieve this in part through the Bristol Myers Squibb Foundation, which supports community-based programs that promote cancer awareness, screening, care and support among high-risk populations. Bristol Myers Squibb is a global BioPharma company firmly focused on its mission to discover, develop and deliver innovative medicines to patients with serious diseases. Find out more about specific Bristol Myers Squibb facilities in North America, Europe, Asia, Latin America.",2299,884e253616c8367e6de2d3b41540aeab5cf79bc7,0.9775,False,ok,"{""innovation_technology"": 1.0, ""integrity_ethics"": 0.9, ""customer_focus"": 0.8, ""community_social_impact"": 0.8, ""people_talent"": 0.7, ""sustainability_environment"": 0.7, ""diversity_inclusion"": 0.6}",The current text places a stronger emphasis on community social impact and health equity compared to the prior year.
